uniprot_accession,organism,organism_type,gh_family,has_usable_structure,n_structure_entries,structure_sources,best_structure_source,best_structure_id,best_structure_path,best_standardization_status
P55334,Humicola insolens (Soft-rot fungus),fungal,GH11,True,1,modeller,modeller,P55334_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P55334_modeller_P55334_modeller.pdb,standardized
B0FX60,Pleurotus ostreatus (Oyster mushroom) (White-rot fungus),fungal,GH11,True,1,modeller,modeller,B0FX60_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B0FX60_modeller_B0FX60_modeller.pdb,standardized
B2AC12,Podospora anserina (strain S / ATCC MYA-4624 / DSM 980 / FGSC 10383) (Pleurage anserina),fungal,GH11,True,1,modeller,modeller,B2AC12_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B2AC12_modeller_B2AC12_modeller.pdb,standardized
Q0H904,Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) (Neosartorya fumigata),fungal,GH10,True,1,modeller,modeller,Q0H904_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q0H904_modeller_Q0H904_modeller.pdb,standardized
O30421,Caldicellulosiruptor saccharolyticus (Caldocellum saccharolyticum),bacterial,GH10,True,1,modeller,modeller,O30421_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/O30421_modeller_O30421_modeller.pdb,standardized
A4XHD0,Caldicellulosiruptor saccharolyticus (strain ATCC 43494 / DSM 8903 / Tp8T 6331),bacterial,GH10,True,1,modeller,modeller,A4XHD0_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A4XHD0_modeller_A4XHD0_modeller.pdb,standardized
A2I7V1,Aspergillus versicolor,fungal,GH10,True,1,modeller,modeller,A2I7V1_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A2I7V1_modeller_A2I7V1_modeller.pdb,standardized
D0MHK8,Rhodothermus marinus (strain ATCC 43812 / DSM 4252 / R-10) (Rhodothermus obamensis),bacterial,GH10,True,1,modeller,modeller,D0MHK8_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D0MHK8_modeller_D0MHK8_modeller.pdb,standardized
E0RTS4,Spirochaeta thermophila (strain ATCC 49972 / DSM 6192 / RI 19.B1),bacterial,GH10,True,1,modeller,modeller,E0RTS4_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/E0RTS4_modeller_E0RTS4_modeller.pdb,standardized
E0RYH1,Butyrivibrio proteoclasticus (strain ATCC 51982 / DSM 14932 / B316) (Clostridium proteoclasticum),bacterial,GH10,True,1,modeller,modeller,E0RYH1_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/E0RYH1_modeller_E0RYH1_modeller.pdb,standardized
Q59278,Cellulomonas fimi,bacterial,GH10,True,1,modeller,modeller,Q59278_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q59278_modeller_Q59278_modeller.pdb,standardized
O60206,Agaricus bisporus (White button mushroom),fungal,GH10,True,1,modeller,modeller,O60206_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/O60206_modeller_O60206_modeller.pdb,standardized
B8I5C0,Ruminiclostridium cellulolyticum (strain ATCC 35319 / DSM 5812 / JCM 6584 / H10) (Clostridium cellulolyticum),bacterial,GH10,True,1,modeller,modeller,B8I5C0_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B8I5C0_modeller_B8I5C0_modeller.pdb,standardized
Q9F1V3,Ruminiclostridium josui (Clostridium josui),bacterial,GH10,True,1,modeller,modeller,Q9F1V3_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q9F1V3_modeller_Q9F1V3_modeller.pdb,standardized
D7REW5,Rhodonia placenta,fungal,GH10,True,1,modeller,modeller,D7REW5_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D7REW5_modeller_D7REW5_modeller.pdb,standardized
Q6QNU8,Trichoderma asperellum (Filamentous fungus),fungal,GH11,False,0,,,,,
Q7WYB1,Fibrobacter intestinalis,bacterial,GH11,True,1,modeller,modeller,Q7WYB1_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q7WYB1_modeller_Q7WYB1_modeller.pdb,standardized
Q7WYB0,Fibrobacter succinogenes (Bacteroides succinogenes),bacterial,GH11,True,1,modeller,modeller,Q7WYB0_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q7WYB0_modeller_Q7WYB0_modeller.pdb,standardized
Q14RS0,Thermobacillus xylanilyticus,bacterial,GH11,True,1,modeller,modeller,Q14RS0_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q14RS0_modeller_Q14RS0_modeller.pdb,standardized
Q9AG99,Cellulomonas flavigena,bacterial,GH11,True,1,modeller,modeller,Q9AG99_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q9AG99_modeller_Q9AG99_modeller.pdb,standardized
P56588,Penicillium simplicissimum,fungal,GH10,True,8,pdb,pdb,1B30_A_Repair,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P56588_pdb_1B30_A_Repair.pdb,standardized
B2KJ43,Streptomyces thermovulgaris,bacterial,GH11,True,1,modeller,modeller,B2KJ43_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B2KJ43_modeller_B2KJ43_modeller.pdb,standardized
P48793,Trichoderma harzianum (Hypocrea lixii),fungal,GH11,True,1,pdb,pdb,1XND_A_Repair,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P48793_pdb_1XND_A_Repair.pdb,standardized
O13436,Naganishia adeliensis,fungal,GH10,True,1,modeller,modeller,O13436_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/O13436_modeller_O13436_modeller.pdb,standardized
Q9UVY9,Phaeosphaeria nodorum (Glume blotch fungus) (Parastagonospora nodorum),fungal,GH11,True,1,modeller,modeller,Q9UVY9_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q9UVY9_modeller_Q9UVY9_modeller.pdb,standardized
A6N2M1,Aspergillus usamii (Aspergillus shirousami),fungal,GH11,True,1,modeller,modeller,A6N2M1_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A6N2M1_modeller_A6N2M1_modeller.pdb,standardized
A6N2M2,Aspergillus usamii (Aspergillus shirousami),fungal,GH11,True,1,modeller,modeller,A6N2M2_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A6N2M2_modeller_A6N2M2_modeller.pdb,standardized
A6N2M0,Aspergillus usamii (Aspergillus shirousami),fungal,GH11,True,1,modeller,modeller,A6N2M0_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A6N2M0_modeller_A6N2M0_modeller.pdb,standardized
A6N2L9,Aspergillus usamii (Aspergillus shirousami),fungal,GH11,True,1,modeller,modeller,A6N2L9_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A6N2L9_modeller_A6N2L9_modeller.pdb,standardized
A6N2L8,Aspergillus usamii (Aspergillus shirousami),fungal,GH11,True,1,modeller,modeller,A6N2L8_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/A6N2L8_modeller_A6N2L8_modeller.pdb,standardized
P35809,Schizophyllum commune (Split gill fungus),fungal,GH11,True,1,modeller,modeller,P35809_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P35809_modeller_P35809_modeller.pdb,standardized
Q9HGT9,Hypocrea jecorina (Trichoderma reesei),fungal,GH11,False,0,,,,,
Q9HFT3,Piromyces communis,fungal,GH11,True,1,modeller,modeller,Q9HFT3_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q9HFT3_modeller_Q9HFT3_modeller.pdb,standardized
Q69IG4,Neocallimastix frontalis (Rumen fungus),fungal,GH11,True,1,modeller,modeller,Q69IG4_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q69IG4_modeller_Q69IG4_modeller.pdb,standardized
Q69IG0,Neocallimastix frontalis (Rumen fungus),fungal,GH11,True,1,modeller,modeller,Q69IG0_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q69IG0_modeller_Q69IG0_modeller.pdb,standardized
Q69IG3,Neocallimastix frontalis (Rumen fungus),fungal,GH11,True,1,modeller,modeller,Q69IG3_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q69IG3_modeller_Q69IG3_modeller.pdb,standardized
Q69IF9,Neocallimastix frontalis (Rumen fungus),fungal,GH11,True,1,modeller,modeller,Q69IF9_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q69IF9_modeller_Q69IF9_modeller.pdb,standardized
Q69IG1,Neocallimastix frontalis (Rumen fungus),fungal,GH11,True,1,modeller,modeller,Q69IG1_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q69IG1_modeller_Q69IG1_modeller.pdb,standardized
Q69IG5,Neocallimastix patriciarum (Rumen fungus),fungal,GH11,True,1,modeller,modeller,Q69IG5_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q69IG5_modeller_Q69IG5_modeller.pdb,standardized
Q7Z8B8,Neocallimastix frontalis (Rumen fungus),fungal,GH11,True,1,modeller,modeller,Q7Z8B8_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q7Z8B8_modeller_Q7Z8B8_modeller.pdb,standardized
Q69IG2,Neocallimastix frontalis (Rumen fungus),fungal,GH11,True,1,modeller,modeller,Q69IG2_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q69IG2_modeller_Q69IG2_modeller.pdb,standardized
Q69IG7,Neocallimastix patriciarum (Rumen fungus),fungal,GH11,True,1,modeller,modeller,Q69IG7_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q69IG7_modeller_Q69IG7_modeller.pdb,standardized
Q69IG9,Neocallimastix frontalis (Rumen fungus),fungal,GH11,True,1,modeller,modeller,Q69IG9_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q69IG9_modeller_Q69IG9_modeller.pdb,standardized
B5B3U7,Neocallimastix sp. GMLF1,fungal,GH11,True,1,modeller,modeller,B5B3U7_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B5B3U7_modeller_B5B3U7_modeller.pdb,standardized
Q3KT08,uncultured Neocallimastigales,fungal,GH11,True,1,modeller,modeller,Q3KT08_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q3KT08_modeller_Q3KT08_modeller.pdb,standardized
B2CZF9,Hypocrea jecorina (Trichoderma reesei),fungal,GH11,True,1,modeller,modeller,B2CZF9_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/B2CZF9_modeller_B2CZF9_modeller.pdb,standardized
D1LGU1,Orpinomyces sp. FCT 2,fungal,GH11,True,1,modeller,modeller,D1LGU1_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D1LGU1_modeller_D1LGU1_modeller.pdb,standardized
A6XB89,Sorangium cellulosum (Polyangium cellulosum),bacterial,GH10,False,0,,,,,
A6XB96,Sorangium cellulosum (Polyangium cellulosum),bacterial,GH10,False,0,,,,,
A6XB94,Sorangium cellulosum (Polyangium cellulosum),bacterial,GH10,False,0,,,,,
A6XB90,Sorangium cellulosum (Polyangium cellulosum),bacterial,GH10,False,0,,,,,
A6XB95,Sorangium cellulosum (Polyangium cellulosum),bacterial,GH10,False,0,,,,,
A6XB92,Sorangium cellulosum (Polyangium cellulosum),bacterial,GH10,False,0,,,,,
Q704N8,Butyrivibrio hungatei,bacterial,GH11,False,0,,,,,
Q2PQU3,Aspergillus phoenicis (Aspergillus saitoi),fungal,GH11,True,1,modeller,modeller,Q2PQU3_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q2PQU3_modeller_Q2PQU3_modeller.pdb,standardized
Q9C1G6,Aspergillus niger,fungal,GH11,True,1,modeller,modeller,Q9C1G6_modeller,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/Q9C1G6_modeller_Q9C1G6_modeller.pdb,standardized
