uniprot_accession,organism,organism_type,gh_family,structure_source,structure_id,structure_path,template_code,template_identity,template_coverage,foldx_wt_total_energy,foldx_energy_per_residue,structure_exists,standardized_structure_path,standardization_status,structure_source_normalized,structure_source_priority,usable_structure_path,usable_structure_exists,usable_structure_status,structure_manifest_row_id,structure_file_format,n_atom_records,n_hetatm_records,n_model_records,stage3_standardized_structure_path,stage3_standardization_status,stage3_copy_mode,stage3_copy_operation,stage3_standardization_error
D2QE60,Spirosoma linguale (strain ATCC 33905 / DSM 74 / LMG 10896 / Claus 1),bacterial,GH10,modeller,D2QE60_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D2QE60/D2QE60_modeller.pdb,5Y3X,0.4126,0.9208,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D2QE60_modeller_D2QE60_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D2QE60_modeller_D2QE60_modeller.pdb,True,available,structure_000408,pdb,2994,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D2QE60_modeller_D2QE60_modeller.pdb,standardized_available,copy,skipped_existing,
D2QMX0,Spirosoma linguale (strain ATCC 33905 / DSM 74 / LMG 10896 / Claus 1),bacterial,GH10,modeller,D2QMX0_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D2QMX0/D2QMX0_modeller.pdb,1UQY,0.405,0.9763,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D2QMX0_modeller_D2QMX0_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D2QMX0_modeller_D2QMX0_modeller.pdb,True,available,structure_000409,pdb,2954,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D2QMX0_modeller_D2QMX0_modeller.pdb,standardized_available,copy,skipped_existing,
D2QU83,Spirosoma linguale (strain ATCC 33905 / DSM 74 / LMG 10896 / Claus 1),bacterial,GH10,modeller,D2QU83_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D2QU83/D2QU83_modeller.pdb,2F8Q,0.2148,0.9556,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D2QU83_modeller_D2QU83_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D2QU83_modeller_D2QU83_modeller.pdb,True,available,structure_000410,pdb,3103,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D2QU83_modeller_D2QU83_modeller.pdb,standardized_available,copy,skipped_existing,
D2RTV2,Haloterrigena turkmenica (strain ATCC 51198 / DSM 5511 / JCM 9101 / NCIMB 13204 / VKM B-1734 / 4k) (Halococcus turkmenicus),archaea,GH10,modeller,D2RTV2_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D2RTV2/D2RTV2_modeller.pdb,1EXG,0.1343,0.9959,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D2RTV2_modeller_D2RTV2_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D2RTV2_modeller_D2RTV2_modeller.pdb,True,available,structure_000272,pdb,3836,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D2RTV2_modeller_D2RTV2_modeller.pdb,standardized_available,copy,skipped_existing,
D2XV89,Trichoderma sp. SC9,fungal,GH11,modeller,D2XV89_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D2XV89/D2XV89_modeller.pdb,8KEU,0.8296,0.9955,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D2XV89_modeller_D2XV89_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D2XV89_modeller_D2XV89_modeller.pdb,True,available,structure_000791,pdb,1713,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D2XV89_modeller_D2XV89_modeller.pdb,standardized_available,copy,skipped_existing,
D3GKE3,Paenibacillus curdlanolyticus,bacterial,GH11,modeller,D3GKE3_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D3GKE3/D3GKE3_modeller.pdb,2DCJ,0.6195,0.9195,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D3GKE3_modeller_D3GKE3_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D3GKE3_modeller_D3GKE3_modeller.pdb,True,available,structure_000637,pdb,2919,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D3GKE3_modeller_D3GKE3_modeller.pdb,standardized_available,copy,skipped_existing,
D3JYP8,Penicillium decumbens,fungal,GH11,modeller,D3JYP8_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D3JYP8/D3JYP8_modeller.pdb,1TE1,0.5561,0.9821,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D3JYP8_modeller_D3JYP8_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D3JYP8_modeller_D3JYP8_modeller.pdb,True,available,structure_000792,pdb,1686,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D3JYP8_modeller_D3JYP8_modeller.pdb,standardized_available,copy,skipped_existing,
D3T5Y9,Thermoanaerobacter italicus (strain DSM 9252 / Ab9),bacterial,GH10,modeller,D3T5Y9_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D3T5Y9/D3T5Y9_modeller.pdb,3RDK,0.2055,0.9952,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D3T5Y9_modeller_D3T5Y9_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D3T5Y9_modeller_D3T5Y9_modeller.pdb,True,available,structure_000411,pdb,11444,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D3T5Y9_modeller_D3T5Y9_modeller.pdb,standardized_available,copy,skipped_existing,
D3VWB5,Alicyclobacillus sp. A4,bacterial,GH10,modeller,D3VWB5_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D3VWB5/D3VWB5_modeller.pdb,1N82,0.5133,0.9793,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D3VWB5_modeller_D3VWB5_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D3VWB5_modeller_D3VWB5_modeller.pdb,True,available,structure_000236,pdb,2743,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D3VWB5_modeller_D3VWB5_modeller.pdb,standardized_available,copy,skipped_existing,
D4GI13,Pantoea ananatis (strain LMG 20103),bacterial,GH10,modeller,D4GI13_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D4GI13/D4GI13_modeller.pdb,5XZO,0.2134,0.9693,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D4GI13_modeller_D4GI13_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D4GI13_modeller_D4GI13_modeller.pdb,True,available,structure_000412,pdb,3178,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D4GI13_modeller_D4GI13_modeller.pdb,standardized_available,copy,skipped_existing,
D4L1G8,Roseburia intestinalis XB6B4,bacterial,GH10,modeller,D4L1G8_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D4L1G8/D4L1G8_modeller.pdb,3RDK,0.1303,0.9275,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D4L1G8_modeller_D4L1G8_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D4L1G8_modeller_D4L1G8_modeller.pdb,True,available,structure_000413,pdb,10501,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D4L1G8_modeller_D4L1G8_modeller.pdb,standardized_available,copy,skipped_existing,
D4LAD4,Ruminococcus champanellensis (strain DSM 18848 / JCM 17042 / KCTC 15320 / 18P13),bacterial,GH10,modeller,D4LAD4_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D4LAD4/D4LAD4_modeller.pdb,1CLX,0.1327,0.9652,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D4LAD4_modeller_D4LAD4_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D4LAD4_modeller_D4LAD4_modeller.pdb,True,available,structure_000414,pdb,4892,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D4LAD4_modeller_D4LAD4_modeller.pdb,standardized_available,copy,skipped_existing,
D4LDI7,Ruminococcus champanellensis (strain DSM 18848 / JCM 17042 / KCTC 15320 / 18P13),bacterial,GH10,modeller,D4LDI7_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D4LDI7/D4LDI7_modeller.pdb,1DYO,0.3308,0.8494,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D4LDI7_modeller_D4LDI7_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D4LDI7_modeller_D4LDI7_modeller.pdb,True,available,structure_000415,pdb,9690,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D4LDI7_modeller_D4LDI7_modeller.pdb,standardized_available,copy,skipped_existing,
D4LFB0,Ruminococcus champanellensis (strain DSM 18848 / JCM 17042 / KCTC 15320 / 18P13),bacterial,GH11,modeller,D4LFB0_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D4LFB0/D4LFB0_modeller.pdb,2C71,0.1959,0.7735,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D4LFB0_modeller_D4LFB0_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D4LFB0_modeller_D4LFB0_modeller.pdb,True,available,structure_000638,pdb,6654,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D4LFB0_modeller_D4LFB0_modeller.pdb,standardized_available,copy,skipped_existing,
D4Z2D1,Sphingobium indicum (strain DSM 16413 / CCM 7287 / MTCC 6362 / UT26 / NBRC 101211 / UT26S) (Sphingobium japonicum),bacterial,GH10,modeller,D4Z2D1_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D4Z2D1/D4Z2D1_modeller.pdb,1VBR,0.2387,0.9253,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D4Z2D1_modeller_D4Z2D1_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D4Z2D1_modeller_D4Z2D1_modeller.pdb,True,available,structure_000416,pdb,2939,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D4Z2D1_modeller_D4Z2D1_modeller.pdb,standardized_available,copy,skipped_existing,
D5BGE4,Zunongwangia profunda (strain DSM 18752 / CCTCC AB 206139 / SM-A87) (Wangia profunda),bacterial,GH10,modeller,D5BGE4_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D5BGE4/D5BGE4_modeller.pdb,1CLX,0.1481,0.9231,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5BGE4_modeller_D5BGE4_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5BGE4_modeller_D5BGE4_modeller.pdb,True,available,structure_000417,pdb,4426,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D5BGE4_modeller_D5BGE4_modeller.pdb,standardized_available,copy,skipped_existing,
D5BGE5,Zunongwangia profunda (strain DSM 18752 / CCTCC AB 206139 / SM-A87) (Wangia profunda),bacterial,GH10,modeller,D5BGE5_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D5BGE5/D5BGE5_modeller.pdb,1UQY,0.4365,0.9819,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5BGE5_modeller_D5BGE5_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5BGE5_modeller_D5BGE5_modeller.pdb,True,available,structure_000418,pdb,3151,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D5BGE5_modeller_D5BGE5_modeller.pdb,standardized_available,copy,skipped_existing,
D5BHG0,Zunongwangia profunda (strain DSM 18752 / CCTCC AB 206139 / SM-A87) (Wangia profunda),bacterial,GH10,modeller,D5BHG0_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D5BHG0/D5BHG0_modeller.pdb,1UQY,0.3483,0.9868,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5BHG0_modeller_D5BHG0_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5BHG0_modeller_D5BHG0_modeller.pdb,True,available,structure_000419,pdb,3092,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D5BHG0_modeller_D5BHG0_modeller.pdb,standardized_available,copy,skipped_existing,
D5EY24,Xylanibacter ruminicola (strain ATCC 19189 / DSM 19721 / CIP 105475 / JCM 8958 / 23) (Prevotella ruminicola),bacterial,GH10,modeller,D5EY24_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D5EY24/D5EY24_modeller.pdb,1CLX,0.1358,0.8642,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5EY24_modeller_D5EY24_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5EY24_modeller_D5EY24_modeller.pdb,True,available,structure_000420,pdb,5507,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D5EY24_modeller_D5EY24_modeller.pdb,standardized_available,copy,skipped_existing,
D5KTJ5,Cohnella laeviribosi,bacterial,GH10,modeller,D5KTJ5_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D5KTJ5/D5KTJ5_modeller.pdb,1N82,0.5985,0.9735,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5KTJ5_modeller_D5KTJ5_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5KTJ5_modeller_D5KTJ5_modeller.pdb,True,available,structure_000421,pdb,2784,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D5KTJ5_modeller_D5KTJ5_modeller.pdb,standardized_available,copy,skipped_existing,
D5LRR5,Paenibacillus sp. HPL-002,bacterial,GH10,modeller,D5LRR5_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D5LRR5/D5LRR5_modeller.pdb,1N82,0.5723,0.997,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5LRR5_modeller_D5LRR5_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5LRR5_modeller_D5LRR5_modeller.pdb,True,available,structure_000422,pdb,2720,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D5LRR5_modeller_D5LRR5_modeller.pdb,standardized_available,copy,skipped_existing,
D5UDE7,Cellulomonas flavigena (strain ATCC 482 / DSM 20109 / BCRC 11376 / JCM 18109 / NBRC 3775 / NCIMB 8073 / NRS 134),bacterial,GH10,modeller,D5UDE7_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D5UDE7/D5UDE7_modeller.pdb,1NQ6,0.4714,0.9767,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5UDE7_modeller_D5UDE7_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5UDE7_modeller_D5UDE7_modeller.pdb,True,available,structure_000423,pdb,3541,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D5UDE7_modeller_D5UDE7_modeller.pdb,standardized_available,copy,skipped_existing,
D5UDG3,Cellulomonas flavigena (strain ATCC 482 / DSM 20109 / BCRC 11376 / JCM 18109 / NBRC 3775 / NCIMB 8073 / NRS 134),bacterial,GH10,modeller,D5UDG3_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D5UDG3/D5UDG3_modeller.pdb,1VBR,0.3085,0.9229,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5UDG3_modeller_D5UDG3_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5UDG3_modeller_D5UDG3_modeller.pdb,True,available,structure_000424,pdb,2891,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D5UDG3_modeller_D5UDG3_modeller.pdb,standardized_available,copy,skipped_existing,
D5UDH4,Cellulomonas flavigena (strain ATCC 482 / DSM 20109 / BCRC 11376 / JCM 18109 / NBRC 3775 / NCIMB 8073 / NRS 134),bacterial,GH10,modeller,D5UDH4_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D5UDH4/D5UDH4_modeller.pdb,1JJF,0.1302,0.9797,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5UDH4_modeller_D5UDH4_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5UDH4_modeller_D5UDH4_modeller.pdb,True,available,structure_000425,pdb,6203,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D5UDH4_modeller_D5UDH4_modeller.pdb,standardized_available,copy,skipped_existing,
D5UFC2,Cellulomonas flavigena (strain ATCC 482 / DSM 20109 / BCRC 11376 / JCM 18109 / NBRC 3775 / NCIMB 8073 / NRS 134),bacterial,GH10,modeller,D5UFC2_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D5UFC2/D5UFC2_modeller.pdb,1CLX,0.1356,0.8082,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5UFC2_modeller_D5UFC2_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5UFC2_modeller_D5UFC2_modeller.pdb,True,available,structure_000426,pdb,5651,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D5UFC2_modeller_D5UFC2_modeller.pdb,standardized_available,copy,skipped_existing,
D5UFE6,Cellulomonas flavigena (strain ATCC 482 / DSM 20109 / BCRC 11376 / JCM 18109 / NBRC 3775 / NCIMB 8073 / NRS 134),bacterial,GH10,modeller,D5UFE6_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D5UFE6/D5UFE6_modeller.pdb,1NQ6,0.1453,0.9393,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5UFE6_modeller_D5UFE6_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5UFE6_modeller_D5UFE6_modeller.pdb,True,available,structure_000427,pdb,3372,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D5UFE6_modeller_D5UFE6_modeller.pdb,standardized_available,copy,skipped_existing,
D5UGI0,Cellulomonas flavigena (strain ATCC 482 / DSM 20109 / BCRC 11376 / JCM 18109 / NBRC 3775 / NCIMB 8073 / NRS 134),bacterial,GH11,modeller,D5UGI0_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D5UGI0/D5UGI0_modeller.pdb,1E5B,0.5441,0.9306,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5UGI0_modeller_D5UGI0_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5UGI0_modeller_D5UGI0_modeller.pdb,True,available,structure_000639,pdb,4927,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D5UGI0_modeller_D5UGI0_modeller.pdb,standardized_available,copy,skipped_existing,
D5UGI1,Cellulomonas flavigena (strain ATCC 482 / DSM 20109 / BCRC 11376 / JCM 18109 / NBRC 3775 / NCIMB 8073 / NRS 134),bacterial,GH10,modeller,D5UGI1_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D5UGI1/D5UGI1_modeller.pdb,2Y64,0.1573,0.996,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5UGI1_modeller_D5UGI1_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5UGI1_modeller_D5UGI1_modeller.pdb,True,available,structure_000428,pdb,7475,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D5UGI1_modeller_D5UGI1_modeller.pdb,standardized_available,copy,skipped_existing,
D5UGI2,Cellulomonas flavigena (strain ATCC 482 / DSM 20109 / BCRC 11376 / JCM 18109 / NBRC 3775 / NCIMB 8073 / NRS 134),bacterial,GH11,modeller,D5UGI2_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D5UGI2/D5UGI2_modeller.pdb,1M4W,0.5131,0.9971,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5UGI2_modeller_D5UGI2_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5UGI2_modeller_D5UGI2_modeller.pdb,True,available,structure_000640,pdb,2544,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D5UGI2_modeller_D5UGI2_modeller.pdb,standardized_available,copy,skipped_existing,
D5UGW9,Cellulomonas flavigena (strain ATCC 482 / DSM 20109 / BCRC 11376 / JCM 18109 / NBRC 3775 / NCIMB 8073 / NRS 134),bacterial,GH10,modeller,D5UGW9_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D5UGW9/D5UGW9_modeller.pdb,1NQ6,0.3265,0.8026,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5UGW9_modeller_D5UGW9_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5UGW9_modeller_D5UGW9_modeller.pdb,True,available,structure_000429,pdb,2792,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D5UGW9_modeller_D5UGW9_modeller.pdb,standardized_available,copy,skipped_existing,
D5UI30,Cellulomonas flavigena (strain ATCC 482 / DSM 20109 / BCRC 11376 / JCM 18109 / NBRC 3775 / NCIMB 8073 / NRS 134),bacterial,GH10,modeller,D5UI30_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D5UI30/D5UI30_modeller.pdb,1JJF,0.1213,0.9737,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5UI30_modeller_D5UI30_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5UI30_modeller_D5UI30_modeller.pdb,True,available,structure_000430,pdb,6162,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D5UI30_modeller_D5UI30_modeller.pdb,standardized_available,copy,skipped_existing,
D5UIQ1,Cellulomonas flavigena (strain ATCC 482 / DSM 20109 / BCRC 11376 / JCM 18109 / NBRC 3775 / NCIMB 8073 / NRS 134),bacterial,GH10,modeller,D5UIQ1_modeller,/home/ubuntu/xylanase-thesis/data/structures/modeller/D5UIQ1/D5UIQ1_modeller.pdb,3RDK,0.0955,0.8213,,,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5UIQ1_modeller_D5UIQ1_modeller.pdb,standardized,modeller,4,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/D5UIQ1_modeller_D5UIQ1_modeller.pdb,True,available,structure_000431,pdb,13311,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/D5UIQ1_modeller_D5UIQ1_modeller.pdb,standardized_available,copy,skipped_existing,
